Date,Close,Daily_Return
1997-02-26,4076.75,-0.003274
1997-02-27,3993.7,-0.020372
1997-02-28,3992.03,-0.000418
1997-03-03,3897.43,-0.023697
1997-03-04,3919.79,0.005737
1997-03-05,4001.81,0.020925
1997-03-06,4127.28,0.031353
1997-03-07,4062.13,-0.015785
1997-03-10,4093.43,0.007705
1997-03-11,4073.71,-0.004817
1997-03-12,4131.26,0.014127
1997-03-13,4104.57,-0.00646
1997-03-14,4028.0,-0.018655
1997-03-17,3890.24,-0.034201
1997-03-18,3796.61,-0.024068
1997-03-19,3869.53,0.019207
1997-03-20,3995.69,0.032603
1997-03-21,3970.44,-0.006319
1997-03-24,4004.04,0.008463
1997-03-25,3983.06,-0.00524
1997-03-26,4096.85,0.028568
1997-03-27,4091.77,-0.00124
1997-03-28,4150.95,0.014463
1997-03-31,4104.93,-0.011087
1997-04-01,4135.09,0.007347
1997-04-02,4116.52,-0.004491
1997-04-03,4154.89,0.009321
1997-04-04,4262.98,0.026015
1997-04-07,4266.17,0.000748
1997-04-08,4266.17,0.0
1997-04-09,4326.35,0.014106
1997-04-10,4311.13,-0.003518
1997-04-11,4267.4,-0.010144
1997-04-14,4179.92,-0.0205
1997-04-15,4164.62,-0.00366
1997-04-16,4225.27,0.014563
1997-04-17,4215.23,-0.002376
1997-04-18,4168.62,-0.011058
1997-04-21,4149.92,-0.004486
1997-04-22,4049.16,-0.02428
1997-04-23,4069.25,0.004962
1997-04-24,4172.47,0.025366
1997-04-25,4124.86,-0.011411
1997-04-28,3976.38,-0.035996
1997-04-29,3981.44,0.001273
1997-04-30,3871.39,-0.027641
1997-05-01,3645.69,-0.058299
1997-05-02,3806.66,0.044154
1997-05-05,3748.88,-0.015179
1997-05-06,3753.66,0.001275
1997-05-07,3847.73,0.025061
1997-05-08,3784.8,-0.016355
1997-05-09,3841.39,0.014952
1997-05-12,3813.88,-0.007161
1997-05-13,3715.38,-0.025827
1997-05-14,3728.37,0.003496
1997-05-15,3734.79,0.001722
1997-05-16,3697.48,-0.00999
1997-05-19,3701.94,0.001206
1997-05-20,3676.65,-0.006832
1997-05-21,3816.71,0.038094
1997-05-22,3844.14,0.007187
1997-05-23,3876.9,0.008522
1997-05-26,3931.81,0.014163
1997-05-27,3941.91,0.002569
1997-05-28,3832.1,-0.027857
1997-05-29,3850.14,0.004708
1997-05-30,3926.93,0.019945
1997-06-02,3961.97,0.008923
1997-06-03,3972.08,0.002552
1997-06-04,4125.92,0.03873
1997-06-05,4096.4,-0.007155
1997-06-06,4074.55,-0.005334
1997-06-09,4159.72,0.020903
1997-06-10,4191.81,0.007714
1997-06-11,4208.14,0.003896
1997-06-12,4187.13,-0.004993
1997-06-13,4116.7,-0.016821
1997-06-16,4016.7,-0.024291
1997-06-17,4061.91,0.011256
1997-06-18,4029.08,-0.008082
1997-06-19,4150.31,0.030089
1997-06-20,4154.57,0.001026
1997-06-23,4162.92,0.00201
1997-06-24,4055.35,-0.02584
1997-06-25,4125.54,0.017308
1997-06-26,4132.79,0.001757
1997-06-27,4132.79,0.0
1997-06-30,4132.79,0.0
1997-07-01,4132.79,0.0
1997-07-02,4266.02,0.032237
1997-07-03,4224.3,-0.00978
1997-07-04,4224.3,0.0
1997-07-07,4224.3,0.0
1997-07-08,4364.32,0.033146
1997-07-09,4416.95,0.012059
1997-07-10,4360.05,-0.012882
1997-07-11,4339.98,-0.004603
1997-07-14,4293.64,-0.010677
1997-07-15,4237.75,-0.013017
1997-07-16,4134.64,-0.024331
1997-07-17,4150.01,0.003717
1997-07-18,4145.41,-0.001108
1997-07-21,4140.22,-0.001252
1997-07-22,4216.24,0.018361
1997-07-23,4290.05,0.017506
1997-07-24,4310.83,0.004844
1997-07-25,4250.47,-0.014002
1997-07-28,4238.77,-0.002753
1997-07-29,4222.16,-0.003919
1997-07-30,4266.34,0.010464
1997-07-31,4316.05,0.011652
1997-08-01,4385.29,0.016042
1997-08-04,4444.53,0.013509
1997-08-05,4442.53,-0.00045
1997-08-06,4529.88,0.019662
1997-08-07,4529.18,-0.000155
1997-08-08,4509.25,-0.0044
1997-08-11,4494.72,-0.003222
1997-08-12,4536.91,0.009387
1997-08-13,4519.56,-0.003824
1997-08-14,4558.62,0.008642
1997-08-15,4552.46,-0.001351
1997-08-18,4509.37,-0.009465
1997-08-19,4522.42,0.002894
1997-08-20,4535.56,0.002906
1997-08-21,4627.42,0.020253
1997-08-22,4611.66,-0.003406
1997-08-25,4581.08,-0.006631
1997-08-26,4583.03,0.000426
1997-08-27,4610.66,0.006029
1997-08-28,4604.55,-0.001325
1997-08-29,4704.58,0.021724
1997-09-01,4695.78,-0.001871
1997-09-02,4693.86,-0.000409
1997-09-03,4781.62,0.018697
1997-09-04,4759.62,-0.004601
1997-09-05,4690.52,-0.014518
1997-09-08,4676.42,-0.003006
1997-09-09,4762.71,0.018452
1997-09-10,4828.89,0.013895
1997-09-11,4852.22,0.004831
1997-09-12,4862.41,0.0021
1997-09-15,4838.67,-0.004882
1997-09-16,4872.24,0.006938
1997-09-17,4905.59,0.006845
1997-09-18,4945.91,0.008219
1997-09-19,4908.55,-0.007554
1997-09-22,4949.91,0.008426
1997-09-23,5045.16,0.019243
1997-09-24,5014.13,-0.00615
1997-09-25,5064.35,0.010016
1997-09-26,5114.13,0.009829
1997-09-29,5029.0,-0.016646
1997-09-30,5066.9,0.007536
1997-10-01,5069.89,0.00059
1997-10-02,5097.25,0.005397
1997-10-03,5135.35,0.007475
1997-10-06,5179.04,0.008508
1997-10-07,5254.32,0.014536
1997-10-08,5345.89,0.017428
1997-10-09,5309.67,-0.006775
1997-10-10,5267.35,-0.00797
1997-10-13,5312.25,0.008524
1997-10-14,5312.25,0.0
1997-10-15,5312.25,0.0
1997-10-16,5367.98,0.010491
1997-10-17,5359.24,-0.001628
1997-10-20,5292.97,-0.012366
1997-10-21,5326.63,0.006359
1997-10-22,5407.93,0.015263
1997-10-23,5373.8,-0.006311
1997-10-24,5312.28,-0.011448
1997-10-27,5262.57,-0.009358
1997-10-28,5144.42,-0.022451
1997-10-29,5002.71,-0.027546
1997-10-30,5110.88,0.021622
1997-10-31,5083.8,-0.005299
1997-11-03,5241.23,0.030967
1997-11-04,5241.23,0.0
1997-11-05,5337.75,0.018416
1997-11-06,5226.2,-0.020898
1997-11-07,5264.62,0.007351
1997-11-10,5164.89,-0.018943
1997-11-11,5270.61,0.020469
1997-11-12,5348.75,0.014826
1997-11-13,5307.82,-0.007652
1997-11-14,5371.99,0.01209
1997-11-17,5374.11,0.000395
1997-11-18,5414.31,0.00748
1997-11-19,5343.66,-0.013049
1997-11-20,5441.0,0.018216
1997-11-21,5514.51,0.01351
1997-11-24,5514.51,0.0
1997-11-25,5530.19,0.002843
1997-11-26,5592.46,0.01126
1997-11-27,5639.89,0.008481
1997-11-28,5466.88,-0.030676
1997-12-01,5507.36,0.007405
1997-12-02,5556.99,0.009012
1997-12-03,5556.99,0.0
1997-12-04,5583.83,0.00483
1997-12-05,5640.42,0.010135
1997-12-08,5605.38,-0.006212
1997-12-09,5724.75,0.021296
1997-12-10,5787.05,0.010883
1997-12-11,5773.77,-0.002295
1997-12-12,5799.22,0.004408
1997-12-15,5799.22,0.0
1997-12-16,5631.34,-0.028949
1997-12-17,5581.24,-0.008897
1997-12-18,5621.71,0.007251
1997-12-19,5742.83,0.021545
1997-12-22,5689.89,-0.009218
1997-12-23,5644.22,-0.008027
1997-12-24,5648.11,0.000689
1997-12-25,5748.34,0.017746
1997-12-26,5784.4,0.006273
1997-12-29,5886.72,0.017689
1997-12-30,5870.49,-0.002757
1997-12-31,5933.73,0.010773
1998-01-01,5841.83,-0.015488
1998-01-02,5910.51,0.011757
1998-01-05,5905.15,-0.000907
1998-01-06,5961.45,0.009534
1998-01-07,5942.06,-0.003253
1998-01-08,5975.88,0.005692
1998-01-09,6018.89,0.007197
1998-01-12,6000.84,-0.002999
1998-01-13,6001.24,6.7e-05
1998-01-14,6023.31,0.003678
1998-01-15,6101.9,0.013048
1998-01-16,6106.1,0.000688
1998-01-19,6108.0,0.000311
1998-01-20,6162.86,0.008982
1998-01-21,6186.09,0.003769
1998-01-22,6184.1,-0.000322
1998-01-23,6081.11,-0.016654
1998-01-26,6043.82,-0.006132
1998-01-27,6040.58,-0.000536
1998-01-28,5854.35,-0.03083
1998-01-29,5867.52,0.00225
1998-01-30,5828.74,-0.006609
1998-02-02,5906.33,0.013312
1998-02-03,5861.19,-0.007643
1998-02-04,5774.38,-0.014811
1998-02-05,5718.7,-0.009643
1998-02-06,5614.77,-0.018174
1998-02-09,5528.12,-0.015433
1998-02-10,5598.32,0.012699
1998-02-11,5460.43,-0.024631
1998-02-12,5285.78,-0.031985
1998-02-13,5386.94,0.019138
1998-02-16,5355.03,-0.005924
1998-02-17,5473.72,0.022164
